# ATLAS \\(2022)  (HNLimits id: atlas_2022)
# Source: mhostert/Heavy-Neutrino-Limits sheet Ue4
# Flavor: Ue
# Format: blank line separates "bottom" and "top" curves.
# mass_GeV  U2
# bottom
2.40315e+00  1.78753e-04
2.40238e+00  1.82499e-04
2.40173e+00  1.86325e-04
2.40120e+00  1.90230e-04
2.40080e+00  1.94217e-04
2.40053e+00  1.98288e-04
2.40038e+00  2.02445e-04
2.40036e+00  2.06688e-04
2.40046e+00  2.11020e-04
2.40068e+00  2.15443e-04
2.40103e+00  2.19959e-04
2.40149e+00  2.24570e-04
2.40207e+00  2.29277e-04
2.40276e+00  2.34083e-04
2.40357e+00  2.38989e-04
2.40448e+00  2.43999e-04
2.40549e+00  2.49113e-04
2.40661e+00  2.54335e-04
2.40741e+00  2.57860e-04
2.40790e+00  2.59666e-04
2.40948e+00  2.65108e-04
2.41117e+00  2.70665e-04

# top
2.41295e+00  2.76339e-04
2.41483e+00  2.82131e-04
2.41680e+00  2.88044e-04
2.41885e+00  2.94082e-04
2.42097e+00  3.00246e-04
2.42318e+00  3.06540e-04
2.42545e+00  3.12965e-04
2.42593e+00  3.14292e-04
2.42816e+00  3.19525e-04
2.43104e+00  3.26222e-04
2.43398e+00  3.33060e-04
2.43698e+00  3.40041e-04
2.44003e+00  3.47169e-04
2.44313e+00  3.54446e-04
2.44444e+00  3.57533e-04
2.44662e+00  3.61875e-04
2.45042e+00  3.69460e-04
2.45428e+00  3.77204e-04
2.45820e+00  3.85111e-04
2.46218e+00  3.93183e-04
2.46296e+00  3.94743e-04
2.46685e+00  4.01424e-04
2.47175e+00  4.09838e-04
2.47675e+00  4.18429e-04
2.48148e+00  4.26564e-04
2.48191e+00  4.27199e-04
2.48805e+00  4.36154e-04
2.49432e+00  4.45296e-04
2.50000e+00  4.53532e-04
2.50087e+00  4.54630e-04
2.50860e+00  4.64159e-04
2.51652e+00  4.73888e-04
2.51852e+00  4.76283e-04
2.52573e+00  4.83821e-04
2.53557e+00  4.93962e-04
2.53704e+00  4.95431e-04
2.54724e+00  5.04316e-04
2.55556e+00  5.11373e-04
2.56035e+00  5.14887e-04
2.57407e+00  5.24555e-04
2.57594e+00  5.25679e-04
2.59259e+00  5.35251e-04
2.59554e+00  5.36698e-04
2.61111e+00  5.43978e-04
2.62108e+00  5.47947e-04
2.62963e+00  5.51171e-04
2.64815e+00  5.57048e-04
2.65721e+00  5.59433e-04
2.66667e+00  5.61776e-04
2.68519e+00  5.65491e-04
2.70370e+00  5.68410e-04
2.72222e+00  5.70595e-04
2.72913e+00  5.71159e-04
2.74074e+00  5.72042e-04
2.75926e+00  5.72872e-04
2.77778e+00  5.73219e-04
2.79630e+00  5.73232e-04
2.81481e+00  5.72911e-04
2.83333e+00  5.72248e-04
2.85185e+00  5.71240e-04
2.85295e+00  5.71159e-04
2.87037e+00  5.69795e-04
2.88889e+00  5.67973e-04
2.90741e+00  5.65784e-04
2.92593e+00  5.63236e-04
2.94444e+00  5.60340e-04
2.94954e+00  5.59433e-04
2.96296e+00  5.56948e-04
2.98148e+00  5.53156e-04
3.00000e+00  5.49050e-04
3.00436e+00  5.47947e-04
3.01852e+00  5.44266e-04
3.03704e+00  5.38869e-04
3.04373e+00  5.36698e-04
3.05556e+00  5.32794e-04
3.07407e+00  5.26237e-04
3.07552e+00  5.25679e-04
3.09259e+00  5.19022e-04
3.10268e+00  5.14887e-04
3.11111e+00  5.11420e-04
3.12761e+00  5.04316e-04
3.12963e+00  5.03448e-04
3.14815e+00  4.95053e-04
3.15044e+00  4.93962e-04
3.16667e+00  4.86320e-04
3.17177e+00  4.83821e-04
3.18519e+00  4.77340e-04
3.19207e+00  4.73888e-04
3.20370e+00  4.68150e-04
3.21151e+00  4.64159e-04
3.22222e+00  4.58787e-04
3.23023e+00  4.54630e-04
3.24074e+00  4.49290e-04
3.24834e+00  4.45296e-04
3.25926e+00  4.39695e-04
3.26591e+00  4.36154e-04
3.27778e+00  4.29987e-04
3.28293e+00  4.27199e-04
3.29630e+00  4.20159e-04
3.29944e+00  4.18429e-04
3.31481e+00  4.10217e-04
3.31549e+00  4.09838e-04
3.33080e+00  4.01424e-04
3.33333e+00  4.00072e-04
3.34559e+00  3.93183e-04
3.35185e+00  3.89776e-04
3.35999e+00  3.85111e-04
3.37037e+00  3.79365e-04
3.37406e+00  3.77204e-04
3.38771e+00  3.69460e-04
3.38889e+00  3.68805e-04
3.40056e+00  3.61875e-04
3.40741e+00  3.57971e-04
3.41320e+00  3.54446e-04
3.42568e+00  3.47169e-04
3.42593e+00  3.47026e-04
3.43716e+00  3.40041e-04
3.44444e+00  3.35720e-04
3.44860e+00  3.33060e-04
3.45961e+00  3.26222e-04
3.46296e+00  3.24188e-04
3.47004e+00  3.19525e-04
3.48047e+00  3.12965e-04
3.48148e+00  3.12334e-04
3.48996e+00  3.06540e-04
3.49970e+00  3.00246e-04
3.50000e+00  3.00053e-04
3.50851e+00  2.94082e-04
3.51793e+00  2.88044e-04
3.51852e+00  2.87680e-04
3.52672e+00  2.82131e-04
3.53609e+00  2.76339e-04
3.53704e+00  2.75773e-04
3.54487e+00  2.70665e-04
3.55419e+00  2.65108e-04
3.55556e+00  2.64320e-04
3.56297e+00  2.59666e-04
3.57222e+00  2.54335e-04
3.57407e+00  2.53308e-04
3.58101e+00  2.49113e-04
3.59020e+00  2.43999e-04
3.59259e+00  2.42721e-04
3.59900e+00  2.38989e-04
3.60812e+00  2.34083e-04
3.61111e+00  2.32545e-04
3.61694e+00  2.29277e-04
3.62598e+00  2.24570e-04
3.62963e+00  2.22766e-04
3.63483e+00  2.19959e-04
3.64379e+00  2.15443e-04
3.64815e+00  2.13371e-04
3.65267e+00  2.11020e-04
3.66155e+00  2.06688e-04
3.66667e+00  2.04346e-04
3.67047e+00  2.02445e-04
3.67926e+00  1.98288e-04
3.68519e+00  1.95678e-04
3.68822e+00  1.94217e-04
3.69692e+00  1.90230e-04
3.70370e+00  1.87355e-04
3.70592e+00  1.86325e-04
3.71454e+00  1.82499e-04
3.72222e+00  1.79376e-04
3.72363e+00  1.78753e-04
3.73229e+00  1.75083e-04
3.74074e+00  1.71823e-04
3.74155e+00  1.71488e-04
3.75031e+00  1.67967e-04
3.75926e+00  1.64710e-04
3.75975e+00  1.64519e-04
3.76868e+00  1.61141e-04
3.77778e+00  1.58024e-04
3.77830e+00  1.57833e-04
3.78747e+00  1.54593e-04
3.79630e+00  1.51756e-04
3.79729e+00  1.51419e-04
3.80678e+00  1.48310e-04
3.81481e+00  1.45897e-04
3.81683e+00  1.45265e-04
3.82674e+00  1.42283e-04
3.83333e+00  1.40438e-04
3.83706e+00  1.39362e-04
3.84751e+00  1.36501e-04
3.85185e+00  1.35375e-04
3.85819e+00  1.33698e-04
3.86934e+00  1.30954e-04
3.87037e+00  1.30707e-04
3.88052e+00  1.28265e-04
3.88889e+00  1.26390e-04
3.89231e+00  1.25632e-04
3.90446e+00  1.23052e-04
3.90741e+00  1.22452e-04
3.91710e+00  1.20526e-04
3.92593e+00  1.18869e-04
3.93048e+00  1.18052e-04
3.94444e+00  1.15661e-04
3.94465e+00  1.15628e-04
3.95981e+00  1.13254e-04
3.96296e+00  1.12778e-04
3.97643e+00  1.10929e-04
3.98148e+00  1.10254e-04
3.99509e+00  1.08652e-04
4.00000e+00  1.08084e-04
4.01499e+00  1.06421e-04
4.01852e+00  1.06035e-04
4.03409e+00  1.04236e-04
4.03704e+00  1.03902e-04
4.05232e+00  1.02096e-04
4.05556e+00  1.01722e-04
4.07005e+00  1.00000e-04
4.07407e+00  9.95329e-05
4.08755e+00  9.79470e-05
4.09259e+00  9.73686e-05
4.10486e+00  9.59361e-05
4.11111e+00  9.52193e-05
4.12126e+00  9.39665e-05
4.12963e+00  9.29486e-05
4.13648e+00  9.20373e-05
4.14815e+00  9.05110e-05
4.15066e+00  9.01478e-05
4.16348e+00  8.82970e-05
4.16667e+00  8.78392e-05
4.17504e+00  8.64842e-05
4.18519e+00  8.48764e-05
4.18612e+00  8.47087e-05
4.19605e+00  8.29696e-05
4.20370e+00  8.17482e-05
4.20689e+00  8.12662e-05
4.21890e+00  7.95978e-05
4.22222e+00  7.91699e-05
4.23232e+00  7.79636e-05
4.24074e+00  7.70371e-05
4.24741e+00  7.63630e-05
4.25926e+00  7.52374e-05
4.26437e+00  7.47952e-05
4.27778e+00  7.36845e-05
4.28344e+00  7.32597e-05
4.29630e+00  7.23200e-05
4.30482e+00  7.17556e-05
4.31481e+00  7.11024e-05
4.32860e+00  7.02824e-05
4.33333e+00  7.00009e-05
4.35185e+00  6.89814e-05
4.35465e+00  6.88395e-05
4.37037e+00  6.80296e-05
4.38387e+00  6.74262e-05
4.38889e+00  6.71969e-05
4.40741e+00  6.64955e-05
4.42378e+00  6.60419e-05
4.42593e+00  6.59799e-05
4.44444e+00  6.56590e-05
4.46296e+00  6.55910e-05
4.48148e+00  6.58156e-05
4.48896e+00  6.60419e-05
4.50000e+00  6.63677e-05
4.51852e+00  6.71301e-05
4.52525e+00  6.74262e-05
4.53704e+00  6.79385e-05
4.55556e+00  6.88109e-05
4.55613e+00  6.88395e-05
4.57407e+00  6.97167e-05
4.58483e+00  7.02824e-05
4.59259e+00  7.06880e-05
4.61111e+00  7.17218e-05
4.61169e+00  7.17556e-05
4.62963e+00  7.27949e-05
4.63722e+00  7.32597e-05
4.64815e+00  7.39286e-05
4.66203e+00  7.47952e-05
4.66667e+00  7.50862e-05
4.68519e+00  7.62484e-05
4.68705e+00  7.63630e-05
4.70370e+00  7.73969e-05
4.71288e+00  7.79636e-05
4.72222e+00  7.85471e-05
4.73921e+00  7.95978e-05
4.74074e+00  7.96939e-05
4.75926e+00  8.08008e-05
4.76732e+00  8.12662e-05
4.77778e+00  8.18806e-05
4.79630e+00  8.29281e-05
4.79712e+00  8.29696e-05
4.81481e+00  8.38867e-05
4.83182e+00  8.47087e-05
4.83333e+00  8.47839e-05
4.85185e+00  8.55389e-05
4.87037e+00  8.61521e-05
4.88147e+00  8.64842e-05
4.88889e+00  8.67035e-05
4.90741e+00  8.73924e-05
4.92593e+00  8.82539e-05
4.92671e+00  8.82970e-05
4.94444e+00  8.92703e-05
4.95764e+00  9.01478e-05
4.96296e+00  9.05038e-05
4.98148e+00  9.20184e-05
4.98168e+00  9.20373e-05
5.00000e+00  9.38490e-05
5.00110e+00  9.39665e-05
5.01852e+00  9.58776e-05
5.01906e+00  9.59361e-05
5.03704e+00  9.79428e-05
5.03707e+00  9.79470e-05
5.05519e+00  1.00000e-04
5.05556e+00  1.00043e-04
5.07338e+00  1.02096e-04
5.07407e+00  1.02178e-04
5.09165e+00  1.04236e-04
5.09259e+00  1.04350e-04
5.11000e+00  1.06421e-04
5.11111e+00  1.06556e-04
5.12845e+00  1.08652e-04
5.12963e+00  1.08798e-04
5.14686e+00  1.10929e-04
5.14815e+00  1.11092e-04
5.16520e+00  1.13254e-04
5.16667e+00  1.13445e-04
5.18349e+00  1.15628e-04
5.18519e+00  1.15848e-04
5.20301e+00  1.18052e-04
5.20370e+00  1.18134e-04
5.22222e+00  1.20205e-04
5.22525e+00  1.20526e-04
5.24074e+00  1.22099e-04
5.25056e+00  1.23052e-04
5.25926e+00  1.23863e-04
5.27778e+00  1.25522e-04
5.27907e+00  1.25632e-04
5.29630e+00  1.27036e-04
5.31191e+00  1.28265e-04
5.31481e+00  1.28483e-04
5.33333e+00  1.29801e-04
5.35017e+00  1.30954e-04
5.35185e+00  1.31063e-04
5.37037e+00  1.32197e-04
5.38889e+00  1.33282e-04
5.39645e+00  1.33698e-04
5.40741e+00  1.34270e-04
5.42593e+00  1.35177e-04
5.44444e+00  1.36032e-04
5.45536e+00  1.36501e-04
5.46296e+00  1.36808e-04
5.48148e+00  1.37497e-04
5.50000e+00  1.38133e-04
5.51852e+00  1.38715e-04
5.53704e+00  1.39243e-04
5.54175e+00  1.39362e-04
5.55556e+00  1.39689e-04
5.57407e+00  1.40075e-04
5.59259e+00  1.40407e-04
5.61111e+00  1.40686e-04
5.62963e+00  1.40913e-04
5.64815e+00  1.41088e-04
5.66667e+00  1.41212e-04
5.68519e+00  1.41286e-04
5.70370e+00  1.41310e-04
5.72222e+00  1.41286e-04
5.74074e+00  1.41215e-04
5.75926e+00  1.41098e-04
5.77778e+00  1.40935e-04
5.79630e+00  1.40730e-04
5.81481e+00  1.40483e-04
5.83333e+00  1.40197e-04
5.85185e+00  1.39872e-04
5.87037e+00  1.39511e-04
5.87731e+00  1.39362e-04
5.88889e+00  1.39096e-04
5.90741e+00  1.38633e-04
5.92593e+00  1.38137e-04
5.94444e+00  1.37611e-04
5.96296e+00  1.37057e-04
5.98069e+00  1.36501e-04
5.98148e+00  1.36474e-04
6.00000e+00  1.35820e-04
6.01852e+00  1.35143e-04
6.03704e+00  1.34445e-04
6.05556e+00  1.33729e-04
6.05632e+00  1.33698e-04
6.07407e+00  1.32940e-04
6.09259e+00  1.32133e-04
6.11111e+00  1.31314e-04
6.11903e+00  1.30954e-04
6.12963e+00  1.30447e-04
6.14815e+00  1.29543e-04
6.16667e+00  1.28633e-04
6.17399e+00  1.28265e-04
6.18519e+00  1.27676e-04
6.20370e+00  1.26689e-04
6.22222e+00  1.25702e-04
6.22351e+00  1.25632e-04
6.24074e+00  1.24647e-04
6.25926e+00  1.23592e-04
6.26864e+00  1.23052e-04
6.27778e+00  1.22506e-04
6.29630e+00  1.21389e-04
6.31062e+00  1.20526e-04
6.31481e+00  1.20265e-04
6.33333e+00  1.19091e-04
6.34990e+00  1.18052e-04
6.35185e+00  1.17925e-04
6.37037e+00  1.16702e-04
6.38685e+00  1.15628e-04
6.38889e+00  1.15491e-04
6.40741e+00  1.14227e-04
6.42183e+00  1.13254e-04
6.42593e+00  1.12970e-04
6.44444e+00  1.11672e-04
6.45510e+00  1.10929e-04
6.46296e+00  1.10368e-04
6.48148e+00  1.09045e-04
6.48696e+00  1.08652e-04
6.50000e+00  1.07695e-04
6.51756e+00  1.06421e-04
6.51852e+00  1.06350e-04
6.53704e+00  1.04961e-04
6.54677e+00  1.04236e-04
6.55556e+00  1.03571e-04
6.57407e+00  1.02178e-04
6.57515e+00  1.02096e-04
6.59259e+00  1.00747e-04
6.60232e+00  1.00000e-04
6.61111e+00  9.93171e-05
6.62885e+00  9.79470e-05
6.62963e+00  9.78864e-05
6.64815e+00  9.64238e-05
6.65434e+00  9.59361e-05
6.66667e+00  9.49575e-05
6.67920e+00  9.39665e-05
6.68519e+00  9.34899e-05
6.70349e+00  9.20373e-05
6.70370e+00  9.20201e-05
6.72222e+00  9.05259e-05
6.72691e+00  9.01478e-05
6.74074e+00  8.90306e-05
6.74982e+00  8.82970e-05
6.75926e+00  8.75348e-05
6.77225e+00  8.64842e-05
6.77778e+00  8.60384e-05
6.79422e+00  8.47087e-05
6.79630e+00  8.45415e-05
6.81481e+00  8.30409e-05
6.81569e+00  8.29696e-05
6.83333e+00  8.15378e-05
6.83668e+00  8.12662e-05
6.85185e+00  8.00504e-05
6.85751e+00  7.95978e-05
6.87037e+00  7.85801e-05
6.87818e+00  7.79636e-05
6.88889e+00  7.71280e-05
6.89872e+00  7.63630e-05
6.90741e+00  7.56949e-05
6.91914e+00  7.47952e-05
6.92593e+00  7.42815e-05
6.93947e+00  7.32597e-05
6.94444e+00  7.28887e-05
6.95971e+00  7.17556e-05
6.96296e+00  7.15172e-05
6.97989e+00  7.02824e-05
6.98148e+00  7.01676e-05
7.00000e+00  6.88406e-05
7.00001e+00  6.88395e-05
7.01852e+00  6.75316e-05
7.02002e+00  6.74262e-05
7.03704e+00  6.62466e-05
7.04001e+00  6.60419e-05
7.05556e+00  6.49862e-05
7.06001e+00  6.46861e-05
7.07407e+00  6.37506e-05
7.08003e+00  6.33580e-05
7.09259e+00  6.25403e-05
7.10009e+00  6.20573e-05
7.11111e+00  6.13557e-05
7.12020e+00  6.07832e-05
7.12963e+00  6.01970e-05
7.14039e+00  5.95353e-05
7.14815e+00  5.90646e-05
7.16068e+00  5.83131e-05
7.16667e+00  5.79586e-05
7.18109e+00  5.71159e-05
7.18519e+00  5.68794e-05
7.20164e+00  5.59433e-05
7.20370e+00  5.58272e-05
7.22222e+00  5.48018e-05
7.22235e+00  5.47947e-05
7.24074e+00  5.37981e-05
7.24315e+00  5.36698e-05
7.25926e+00  5.28217e-05
7.26418e+00  5.25679e-05
7.27778e+00  5.18727e-05
7.28546e+00  5.14887e-05
7.29630e+00  5.09514e-05
7.30703e+00  5.04316e-05
7.31481e+00  5.00578e-05
7.32894e+00  4.93962e-05
7.33333e+00  4.91920e-05
7.35123e+00  4.83821e-05
7.35185e+00  4.83543e-05
7.37037e+00  4.75374e-05
7.37384e+00  4.73888e-05
7.38889e+00  4.67473e-05
7.39692e+00  4.64159e-05
7.40741e+00  4.59853e-05
7.42058e+00  4.54630e-05
7.42593e+00  4.52518e-05
7.44444e+00  4.45461e-05
7.44489e+00  4.45296e-05
7.46296e+00  4.38590e-05
7.46981e+00  4.36154e-05
7.48148e+00  4.32007e-05
7.49563e+00  4.27199e-05
7.50000e+00  4.25715e-05
7.51852e+00  4.19583e-05
7.52205e+00  4.18429e-05
7.53704e+00  4.13524e-05
7.54857e+00  4.09838e-05
7.55556e+00  4.07605e-05
7.57407e+00  4.01807e-05
7.57530e+00  4.01424e-05
7.59259e+00  3.96044e-05
7.60202e+00  3.93183e-05
7.61111e+00  3.90421e-05
7.62904e+00  3.85111e-05
7.62963e+00  3.84937e-05
7.64815e+00  3.79478e-05
7.65606e+00  3.77204e-05
7.66667e+00  3.74150e-05
7.68340e+00  3.69460e-05
7.68519e+00  3.68959e-05
7.70370e+00  3.63809e-05
7.71083e+00  3.61875e-05
7.72222e+00  3.58773e-05
7.73858e+00  3.54446e-05
7.74074e+00  3.53874e-05
7.75926e+00  3.49018e-05
7.76649e+00  3.47169e-05
7.77778e+00  3.44272e-05
7.79478e+00  3.40041e-05
7.79630e+00  3.39661e-05
7.81481e+00  3.35085e-05
7.82324e+00  3.33060e-05
7.83333e+00  3.30626e-05
7.85185e+00  3.26298e-05
7.85218e+00  3.26222e-05
7.87037e+00  3.21989e-05
7.88132e+00  3.19525e-05
7.88889e+00  3.17814e-05
7.90741e+00  3.13735e-05
7.91096e+00  3.12965e-05
7.92593e+00  3.09708e-05
7.94102e+00  3.06540e-05
7.94444e+00  3.05816e-05
7.96296e+00  3.01970e-05
7.97152e+00  3.00246e-05
7.98148e+00  2.98224e-05
8.00000e+00  2.94574e-05
8.00252e+00  2.94082e-05
8.01852e+00  2.90925e-05
8.03357e+00  2.88044e-05
8.03704e+00  2.87373e-05
8.05556e+00  2.83823e-05
8.06458e+00  2.82131e-05
8.07407e+00  2.80326e-05
8.09259e+00  2.76884e-05
8.09555e+00  2.76339e-05
8.11111e+00  2.73428e-05
8.12629e+00  2.70665e-05
8.12963e+00  2.70047e-05
8.14815e+00  2.66650e-05
8.15671e+00  2.65108e-05
8.16667e+00  2.63286e-05
8.18519e+00  2.59965e-05
8.18686e+00  2.59666e-05
8.20370e+00  2.56604e-05
8.21646e+00  2.54335e-05
8.22222e+00  2.53292e-05
8.24074e+00  2.49974e-05
8.24559e+00  2.49113e-05
8.25926e+00  2.46639e-05
8.27412e+00  2.43999e-05
8.27778e+00  2.43335e-05
8.29630e+00  2.39997e-05
8.30193e+00  2.38989e-05
8.31481e+00  2.36641e-05
8.32904e+00  2.34083e-05
8.33333e+00  2.33295e-05
8.35185e+00  2.29911e-05
8.35534e+00  2.29277e-05
8.37037e+00  2.26480e-05
8.38073e+00  2.24570e-05
8.38889e+00  2.23031e-05
8.40529e+00  2.19959e-05
8.40741e+00  2.19558e-05
8.42593e+00  2.16083e-05
8.42938e+00  2.15443e-05
8.44444e+00  2.12701e-05
8.45386e+00  2.11020e-05
8.46296e+00  2.09420e-05
8.47883e+00  2.06688e-05
8.48148e+00  2.06237e-05
8.50000e+00  2.03128e-05
8.50413e+00  2.02445e-05
8.51852e+00  2.00096e-05
8.52984e+00  1.98288e-05
8.53704e+00  1.97151e-05
8.55556e+00  1.94289e-05
8.55602e+00  1.94217e-05
8.57407e+00  1.91474e-05
8.58245e+00  1.90230e-05
8.59259e+00  1.88737e-05
8.60937e+00  1.86325e-05
8.61111e+00  1.86077e-05
8.62963e+00  1.83460e-05
8.63657e+00  1.82499e-05
8.64815e+00  1.80907e-05
8.66420e+00  1.78753e-05
8.66667e+00  1.78424e-05
8.68519e+00  1.75979e-05
8.69211e+00  1.75083e-05
8.70370e+00  1.73590e-05
8.72044e+00  1.71488e-05
8.72222e+00  1.71265e-05
8.74074e+00  1.68969e-05
8.74899e+00  1.67967e-05
8.75926e+00  1.66727e-05
8.77778e+00  1.64543e-05
8.77798e+00  1.64519e-05
8.79630e+00  1.62376e-05
8.80713e+00  1.61141e-05
8.81481e+00  1.60267e-05
8.83333e+00  1.58200e-05
8.83665e+00  1.57833e-05
8.85185e+00  1.56157e-05
8.86641e+00  1.54593e-05
8.87037e+00  1.54168e-05
8.88889e+00  1.52203e-05
8.89641e+00  1.51419e-05
8.90741e+00  1.50274e-05
8.92593e+00  1.48391e-05
8.92673e+00  1.48310e-05
8.94444e+00  1.46518e-05
8.95715e+00  1.45265e-05
8.96296e+00  1.44692e-05
8.98148e+00  1.42891e-05
8.98783e+00  1.42283e-05
9.00000e+00  1.41115e-05
9.01852e+00  1.39383e-05
9.01875e+00  1.39362e-05
9.03704e+00  1.37654e-05
9.04971e+00  1.36501e-05
9.05556e+00  1.35968e-05
9.07407e+00  1.34301e-05
9.08087e+00  1.33698e-05
9.09259e+00  1.32656e-05
9.11111e+00  1.31049e-05
9.11221e+00  1.30954e-05
9.12963e+00  1.29442e-05
9.14356e+00  1.28265e-05
9.14815e+00  1.27876e-05
9.16667e+00  1.26321e-05
9.17502e+00  1.25632e-05
9.18519e+00  1.24790e-05
9.20370e+00  1.23287e-05
9.20662e+00  1.23052e-05
9.22222e+00  1.21791e-05
9.23829e+00  1.20526e-05
9.24074e+00  1.20332e-05
9.25926e+00  1.18878e-05
9.27003e+00  1.18052e-05
9.27778e+00  1.17454e-05
9.29630e+00  1.16050e-05
9.30194e+00  1.15628e-05
9.31481e+00  1.14660e-05
9.33333e+00  1.13304e-05
9.33402e+00  1.13254e-05
9.35185e+00  1.11949e-05
9.36618e+00  1.10929e-05
9.37037e+00  1.10629e-05
9.38889e+00  1.09319e-05
9.39852e+00  1.08652e-05
9.40741e+00  1.08033e-05
9.42593e+00  1.06768e-05
9.43109e+00  1.06421e-05
9.44444e+00  1.05516e-05
9.46296e+00  1.04296e-05
9.46388e+00  1.04236e-05
9.48148e+00  1.03077e-05
9.49684e+00  1.02096e-05
9.50000e+00  1.01893e-05
9.51852e+00  1.00715e-05
9.53005e+00  1.00000e-05
9.53704e+00  9.95635e-06
9.55556e+00  9.84274e-06
9.56354e+00  9.79470e-06
9.57407e+00  9.73090e-06
9.59259e+00  9.62134e-06
9.59735e+00  9.59361e-06
9.61111e+00  9.51279e-06
9.62963e+00  9.40715e-06
9.63149e+00  9.39665e-06
9.64815e+00  9.30187e-06
9.66597e+00  9.20373e-06
9.66667e+00  9.19989e-06
9.68519e+00  9.09801e-06
9.70082e+00  9.01478e-06
9.70370e+00  8.99928e-06
9.72222e+00  8.90108e-06
9.73610e+00  8.82970e-06
9.74074e+00  8.80559e-06
9.75926e+00  8.71096e-06
9.77185e+00  8.64842e-06
9.77778e+00  8.61871e-06
9.79630e+00  8.52753e-06
9.80813e+00  8.47087e-06
9.81481e+00  8.43851e-06
9.83333e+00  8.35068e-06
9.84498e+00  8.29696e-06
9.85185e+00  8.26491e-06
9.87037e+00  8.18031e-06
9.88247e+00  8.12662e-06
9.88889e+00  8.09779e-06
9.90741e+00  8.01633e-06
9.92066e+00  7.95978e-06
9.92593e+00  7.93707e-06
9.94444e+00  7.85866e-06
9.95966e+00  7.79636e-06
9.96296e+00  7.78266e-06
9.98148e+00  7.70721e-06
9.99955e+00  7.63630e-06
1.00000e+01  7.63451e-06
1.00185e+01  7.56120e-06
1.00370e+01  7.48924e-06
1.00395e+01  7.47952e-06
1.00556e+01  7.41631e-06
1.00741e+01  7.34446e-06
1.00788e+01  7.32597e-06
1.00926e+01  7.27207e-06
1.01111e+01  7.20050e-06
1.01176e+01  7.17556e-06
1.01296e+01  7.12873e-06
1.01481e+01  7.05761e-06
1.01559e+01  7.02824e-06
1.01667e+01  6.98654e-06
1.01852e+01  6.91601e-06
1.01937e+01  6.88395e-06
1.02037e+01  6.84573e-06
1.02222e+01  6.77593e-06
1.02312e+01  6.74262e-06
1.02407e+01  6.70652e-06
1.02593e+01  6.63759e-06
1.02683e+01  6.60419e-06
1.02778e+01  6.56913e-06
1.02963e+01  6.50118e-06
1.03053e+01  6.46861e-06
1.03148e+01  6.43375e-06
1.03333e+01  6.36690e-06
1.03421e+01  6.33580e-06
1.03519e+01  6.30057e-06
1.03704e+01  6.23491e-06
1.03787e+01  6.20573e-06
1.03889e+01  6.16956e-06
1.04074e+01  6.10450e-06
1.04149e+01  6.07832e-06
1.04259e+01  6.03930e-06
1.04444e+01  5.97440e-06
1.04504e+01  5.95353e-06
1.04630e+01  5.90904e-06
1.04815e+01  5.84409e-06
1.04851e+01  5.83131e-06
1.05000e+01  5.77826e-06
1.05185e+01  5.71309e-06
1.05189e+01  5.71159e-06
1.05370e+01  5.64644e-06
1.05517e+01  5.59433e-06
1.05556e+01  5.58028e-06
1.05741e+01  5.51302e-06
1.05833e+01  5.47947e-06
1.05926e+01  5.44542e-06
1.06111e+01  5.37742e-06
1.06139e+01  5.36698e-06
1.06296e+01  5.30795e-06
1.06433e+01  5.25679e-06
1.06481e+01  5.23820e-06
1.06667e+01  5.16716e-06
1.06714e+01  5.14887e-06
1.06852e+01  5.09499e-06
1.06986e+01  5.04316e-06
1.07037e+01  5.02352e-06
1.07222e+01  4.95330e-06
1.07259e+01  4.93962e-06
1.07407e+01  4.88420e-06
1.07533e+01  4.83821e-06
1.07593e+01  4.81661e-06
1.07778e+01  4.75023e-06
1.07810e+01  4.73888e-06
1.07963e+01  4.68481e-06
1.08088e+01  4.64159e-06
1.08148e+01  4.62078e-06
1.08333e+01  4.55784e-06
1.08368e+01  4.54630e-06
1.08519e+01  4.49576e-06
1.08649e+01  4.45296e-06
1.08704e+01  4.43496e-06
1.08889e+01  4.37511e-06
1.08931e+01  4.36154e-06
1.09074e+01  4.31607e-06
1.09215e+01  4.27199e-06
1.09259e+01  4.25822e-06
1.09444e+01  4.20114e-06
1.09500e+01  4.18429e-06
1.09630e+01  4.14488e-06
1.09786e+01  4.09838e-06
1.09815e+01  4.08973e-06
1.10000e+01  4.03515e-06
1.10072e+01  4.01424e-06
1.10185e+01  3.98143e-06
1.10359e+01  3.93183e-06
1.10370e+01  3.92874e-06
1.10556e+01  3.87643e-06
1.10647e+01  3.85111e-06
1.10741e+01  3.82504e-06
1.10926e+01  3.77454e-06
1.10935e+01  3.77204e-06
1.11111e+01  3.72429e-06
1.11222e+01  3.69460e-06
1.11296e+01  3.67484e-06
1.11481e+01  3.62592e-06
1.11509e+01  3.61875e-06
1.11667e+01  3.57714e-06
1.11793e+01  3.54446e-06
1.11852e+01  3.52910e-06
1.12037e+01  3.48148e-06
1.12075e+01  3.47169e-06
1.12222e+01  3.43411e-06
1.12356e+01  3.40041e-06
1.12407e+01  3.38744e-06
1.12593e+01  3.34114e-06
1.12635e+01  3.33060e-06
1.12778e+01  3.29514e-06
1.12912e+01  3.26222e-06
1.12963e+01  3.24982e-06
1.13148e+01  3.20487e-06
1.13188e+01  3.19525e-06
1.13333e+01  3.16022e-06
1.13462e+01  3.12965e-06
1.13519e+01  3.11622e-06
1.13704e+01  3.07264e-06
