# ATLAS \\(2022)  (HNLimits id: atlas_2022)
# Scenario: 100, single electron-flavor dominance
# Nature: Majorana
# Category: experimental
# Source metadata: local_HNL_database.xlsx
# Source metadata SHA256: aa9346350fd2354af29b71c3a4c6d2da1c5454abd6cef3b780dd1dd858f56783
# Source URL: https://raw.githubusercontent.com/mhostert/Heavy-Neutrino-Limits/main/src/HNLimits/include/local_HNL_database.xlsx
# Transformations: HNLimits unit, CL, and Dirac/Majorana rules
# mass_GeV  U2
# bottom
2.74248710e+00  2.18139065e-05
2.74074074e+00  2.19370157e-05
2.73656017e+00  2.22711404e-05
2.73065957e+00  2.27379583e-05
2.72449662e+00  2.32145610e-05
2.72222222e+00  2.33920051e-05
2.71873815e+00  2.37011535e-05
2.71311304e+00  2.41979454e-05
2.70724411e+00  2.47051504e-05
2.70370370e+00  2.50107421e-05
2.70154840e+00  2.52229867e-05
2.69621751e+00  2.57516772e-05
2.69066207e+00  2.62914494e-05
2.68518519e+00  2.68143787e-05
2.68492750e+00  2.68425356e-05
2.67990654e+00  2.74051729e-05
2.67468076e+00  2.79796035e-05
2.66924529e+00  2.85660745e-05
2.66666667e+00  2.88462403e-05
2.66411220e+00  2.91648384e-05
2.65922866e+00  2.97761527e-05
2.65415649e+00  3.04002806e-05
2.64889223e+00  3.10374906e-05
2.64814815e+00  3.11296668e-05
2.64423327e+00  3.16880569e-05
2.63953306e+00  3.23522596e-05
2.63466273e+00  3.30303844e-05
2.62962963e+00  3.37214983e-05
2.62962190e+00  3.37227231e-05
2.62529829e+00  3.44295737e-05
2.62082597e+00  3.51512404e-05
2.61620398e+00  3.58880337e-05
2.61143172e+00  3.66402706e-05
2.61111111e+00  3.66923060e-05
2.60730191e+00  3.74082750e-05
2.60309929e+00  3.81923772e-05
2.59876679e+00  3.89929147e-05
2.59430142e+00  3.98102320e-05
2.59259259e+00  4.01301990e-05
2.59021444e+00  4.06446809e-05
2.58624780e+00  4.14966203e-05
2.58216144e+00  4.23664169e-05
2.57794209e+00  4.32544451e-05
2.57407407e+00  4.40603493e-05
2.57365488e+00  4.41610869e-05
2.56985907e+00  4.50867325e-05
2.56594008e+00  4.60317803e-05
2.56189025e+00  4.69966369e-05
2.55770192e+00  4.79817176e-05
2.55555556e+00  4.84878489e-05
2.55373016e+00  4.89874461e-05
2.54999574e+00  5.00142555e-05
2.54613966e+00  5.10625874e-05
2.54215546e+00  5.21328930e-05
2.53803677e+00  5.32256330e-05
2.53703704e+00  5.34943124e-05
2.53433776e+00  5.43412775e-05
2.53069854e+00  5.54803067e-05
2.52694332e+00  5.66432107e-05
2.52306705e+00  5.78304899e-05
2.51906484e+00  5.90426552e-05
2.51851852e+00  5.92112389e-05
2.51556772e+00  6.02802284e-05
2.51206443e+00  6.15437419e-05
2.50845502e+00  6.28337395e-05
2.50473599e+00  6.41507763e-05
2.50090417e+00  6.54954190e-05
2.50000000e+00  6.58184240e-05
2.49750975e+00  6.68682464e-05
2.49418878e+00  6.82698491e-05
2.49077562e+00  6.97008304e-05
2.48726848e+00  7.11618060e-05
2.48366598e+00  7.26534045e-05
2.48148148e+00  7.35655417e-05
2.48024796e+00  7.41762680e-05
2.47715944e+00  7.57310517e-05
2.47399634e+00  7.73184247e-05
2.47075863e+00  7.89390701e-05
2.46744674e+00  8.05936853e-05
2.46406159e+00  8.22829823e-05
2.46296296e+00  8.28438292e-05
2.46104994e+00  8.40076881e-05
2.45819133e+00  8.57685449e-05
2.45528045e+00  8.75663104e-05
2.45231946e+00  8.94017583e-05
2.44931191e+00  9.12756784e-05
2.44626711e+00  9.31888770e-05
2.44444444e+00  9.43662878e-05
2.44344094e+00  9.51421776e-05
2.44095283e+00  9.71364207e-05
2.43845873e+00  9.91724644e-05
2.43596378e+00  1.01251185e-04
2.43347339e+00  1.03373477e-04
2.43099322e+00  1.05540253e-04
2.42852916e+00  1.07752447e-04
2.42608735e+00  1.10011010e-04
2.42592593e+00  1.10169037e-04
2.42410244e+00  1.12316913e-04
2.42217531e+00  1.14671150e-04
2.42028060e+00  1.17074733e-04
2.41842387e+00  1.19528697e-04
2.41661078e+00  1.22034098e-04
2.41484711e+00  1.24592014e-04
2.41313872e+00  1.27203545e-04
2.41149151e+00  1.29869815e-04
2.40991144e+00  1.32591973e-04
2.40840448e+00  1.35371188e-04
2.40740741e+00  1.37362745e-04
2.40705760e+00  1.38208658e-04
2.40596650e+00  1.41105603e-04
2.40494815e+00  1.44063270e-04
2.40400728e+00  1.47082931e-04
2.40314858e+00  1.50165887e-04
2.40237945e+00  1.53313463e-04
2.40172795e+00  1.56527015e-04
2.40120153e+00  1.59807925e-04
2.40080102e+00  1.63157605e-04
2.40052671e+00  1.66577496e-04
2.40037845e+00  1.70069071e-04
2.40035560e+00  1.73633831e-04
2.40045709e+00  1.77273312e-04
2.40068141e+00  1.80989078e-04
2.40102671e+00  1.84782728e-04
2.40149073e+00  1.88655897e-04
2.40207093e+00  1.92610249e-04
2.40276445e+00  1.96647488e-04
2.40356817e+00  2.00769349e-04
2.40447874e+00  2.04977608e-04
2.40549262e+00  2.09274074e-04
2.40660612e+00  2.13660598e-04
2.40740741e+00  2.16622050e-04
2.40790343e+00  2.18139065e-04
2.40948381e+00  2.22711404e-04
2.41116846e+00  2.27379583e-04

# top
2.41295218e+00  2.32145610e-04
2.41482978e+00  2.37011535e-04
2.41679611e+00  2.41979454e-04
2.41884606e+00  2.47051504e-04
2.42097465e+00  2.52229867e-04
2.42317698e+00  2.57516772e-04
2.42544835e+00  2.62914494e-04
2.42592593e+00  2.64029212e-04
2.42816206e+00  2.68425356e-04
2.43104083e+00  2.74051729e-04
2.43398181e+00  2.79796035e-04
2.43698007e+00  2.85660745e-04
2.44003091e+00  2.91648384e-04
2.44312712e+00  2.97761527e-04
2.44444444e+00  3.00354832e-04
2.44662052e+00  3.04002806e-04
2.45042172e+00  3.10374906e-04
2.45427897e+00  3.16880569e-04
2.45819759e+00  3.23522596e-04
2.46218318e+00  3.30303844e-04
2.46296296e+00  3.31614761e-04
2.46685297e+00  3.37227231e-04
2.47175440e+00  3.44295737e-04
2.47674874e+00  3.51512404e-04
2.48148148e+00  3.58346522e-04
2.48190969e+00  3.58880337e-04
2.48805156e+00  3.66402706e-04
2.49432451e+00  3.74082750e-04
2.50000000e+00  3.81001706e-04
2.50087175e+00  3.81923772e-04
2.50860040e+00  3.89929147e-04
2.51652403e+00  3.98102320e-04
2.51851852e+00  4.00114415e-04
2.52573326e+00  4.06446809e-04
2.53557062e+00  4.14966203e-04
2.53703704e+00  4.16199930e-04
2.54724445e+00  4.23664169e-04
2.55555556e+00  4.29592815e-04
2.56034701e+00  4.32544451e-04
2.57407407e+00  4.40666586e-04
2.57594119e+00  4.41610869e-04
2.59259259e+00  4.49651806e-04
2.59553725e+00  4.50867325e-04
2.61111111e+00  4.56983227e-04
2.62108261e+00  4.60317803e-04
2.62962963e+00  4.63026189e-04
2.64814815e+00  4.67963247e-04
2.65720624e+00  4.69966369e-04
2.66666667e+00  4.71935085e-04
2.68518519e+00  4.75056160e-04
2.70370370e+00  4.77508395e-04
2.72222222e+00  4.79343534e-04
2.72912730e+00  4.79817176e-04
2.74074074e+00  4.80559034e-04
2.75925926e+00  4.81256606e-04
2.77777778e+00  4.81548264e-04
2.79629630e+00  4.81559020e-04
2.81481481e+00  4.81289160e-04
2.83333333e+00  4.80732624e-04
2.85185185e+00  4.79885493e-04
2.85294701e+00  4.79817176e-04
2.87037037e+00  4.78671573e-04
2.88888889e+00  4.77140920e-04
2.90740741e+00  4.75301987e-04
2.92592593e+00  4.73161427e-04
2.94444444e+00  4.70728885e-04
2.94954381e+00  4.69966369e-04
2.96296296e+00  4.67879464e-04
2.98148148e+00  4.64693349e-04
3.00000000e+00  4.61244007e-04
3.00436274e+00  4.60317803e-04
3.01851852e+00  4.57225165e-04
3.03703704e+00  4.52691546e-04
3.04373296e+00  4.50867325e-04
3.05555556e+00  4.47588262e-04
3.07407407e+00  4.42079901e-04
3.07551772e+00  4.41610869e-04
3.09259259e+00  4.36018685e-04
3.10268254e+00  4.32544451e-04
3.11111111e+00  4.29631980e-04
3.12761211e+00  4.23664169e-04
3.12962963e+00  4.22935033e-04
3.14814815e+00  4.15882293e-04
3.15044279e+00  4.14966203e-04
3.16666667e+00  4.08545970e-04
3.17177396e+00  4.06446809e-04
3.18518519e+00  4.01002648e-04
3.19207361e+00  3.98102320e-04
3.20370370e+00  3.93282330e-04
3.21151249e+00  3.89929147e-04
3.22222222e+00  3.85416717e-04
3.23022987e+00  3.81923772e-04
3.24074074e+00  3.77438396e-04
3.24834092e+00  3.74082750e-04
3.25925926e+00  3.69377277e-04
3.26590676e+00  3.66402706e-04
3.27777778e+00  3.61222007e-04
3.28292970e+00  3.58880337e-04
3.29629630e+00  3.52966111e-04
3.29944332e+00  3.51512404e-04
3.31481481e+00  3.44613947e-04
3.31549222e+00  3.44295737e-04
3.33080478e+00  3.37227231e-04
3.33333333e+00  3.36091105e-04
3.34558641e+00  3.30303844e-04
3.35185185e+00  3.27441435e-04
3.35998706e+00  3.23522596e-04
3.37037037e+00  3.18695951e-04
3.37406214e+00  3.16880569e-04
3.38771495e+00  3.10374906e-04
3.38888889e+00  3.09824152e-04
3.40055727e+00  3.04002806e-04
3.40740741e+00  3.00722841e-04
3.41320166e+00  2.97761527e-04
3.42567964e+00  2.91648384e-04
3.42592593e+00  2.91528575e-04
3.43715952e+00  2.85660745e-04
3.44444444e+00  2.82030608e-04
3.44860332e+00  2.79796035e-04
3.45961267e+00  2.74051729e-04
3.46296296e+00  2.72342813e-04
3.47003820e+00  2.68425356e-04
3.48047252e+00  2.62914494e-04
3.48148148e+00  2.62384855e-04
3.48996409e+00  2.57516772e-04
3.49969987e+00  2.52229867e-04
3.50000000e+00  2.52067714e-04
3.50850598e+00  2.47051504e-04
3.51793264e+00  2.41979454e-04
3.51851852e+00  2.41673275e-04
3.52671957e+00  2.37011535e-04
3.53609190e+00  2.32145610e-04
3.53703704e+00  2.31670204e-04
3.54487421e+00  2.27379583e-04
3.55418812e+00  2.22711404e-04
3.55555556e+00  2.22049391e-04
3.56297188e+00  2.18139065e-04
3.57222328e+00  2.13660598e-04
3.57407407e+00  2.12798235e-04
3.58101446e+00  2.09274074e-04
3.59019933e+00  2.04977608e-04
3.59259259e+00  2.03904418e-04
3.59900385e+00  2.00769349e-04
3.60811821e+00  1.96647488e-04
3.61111111e+00  1.95355911e-04
3.61694187e+00  1.92610249e-04
3.62598182e+00  1.88655897e-04
3.62962963e+00  1.87140978e-04
3.63483034e+00  1.84782728e-04
3.64379204e+00  1.80989078e-04
3.64814815e+00  1.79248177e-04
3.65267106e+00  1.77273312e-04
3.66155073e+00  1.73633831e-04
3.66666667e+00  1.71666364e-04
3.67046578e+00  1.70069071e-04
3.67925975e+00  1.66577496e-04
3.68518519e+00  1.64384686e-04
3.68821628e+00  1.63157605e-04
3.69692094e+00  1.59807925e-04
3.70370370e+00  1.57392587e-04
3.70592432e+00  1.56527015e-04
3.71454239e+00  1.53313463e-04
3.72222222e+00  1.50689377e-04
3.72363364e+00  1.50165887e-04
3.73228526e+00  1.47082931e-04
3.74074074e+00  1.44344797e-04
3.74154719e+00  1.44063270e-04
3.75030953e+00  1.41105603e-04
3.75925926e+00  1.38368921e-04
3.75974883e+00  1.38208658e-04
3.76868043e+00  1.35371188e-04
3.77777778e+00  1.32752583e-04
3.77830307e+00  1.32591973e-04
3.78747277e+00  1.29869815e-04
3.79629630e+00  1.27486993e-04
3.79729302e+00  1.27203545e-04
3.80678299e+00  1.24592014e-04
3.81481481e+00  1.22564373e-04
3.81682887e+00  1.22034098e-04
3.82673864e+00  1.19528697e-04
3.83333333e+00  1.17978555e-04
3.83706004e+00  1.17074733e-04
3.84751221e+00  1.14671150e-04
3.85185185e+00  1.13725573e-04
3.85819338e+00  1.12316913e-04
3.86934171e+00  1.10011010e-04
3.87037037e+00  1.09804291e-04
3.88052101e+00  1.07752447e-04
3.88888889e+00  1.06177658e-04
3.89230633e+00  1.05540253e-04
3.90446462e+00  1.03373477e-04
3.90740741e+00  1.02869442e-04
3.91710480e+00  1.01251185e-04
3.92592593e+00  9.98592426e-05
3.93047994e+00  9.91724644e-05
3.94444444e+00  9.71638875e-05
3.94464877e+00  9.71364207e-05
3.95981051e+00  9.51421776e-05
3.96296296e+00  9.47423944e-05
3.97642652e+00  9.31888770e-05
3.98148148e+00  9.26215114e-05
3.99509181e+00  9.12756784e-05
4.00000000e+00  9.07984952e-05
4.01499248e+00  8.94017583e-05
4.01851852e+00  8.90778648e-05
4.03409017e+00  8.75663104e-05
4.03703704e+00  8.72855813e-05
4.05231923e+00  8.57685449e-05
4.05555556e+00  8.54543535e-05
4.07004600e+00  8.40076881e-05
4.07407407e+00  8.36152803e-05
4.08755084e+00  8.22829823e-05
4.09259259e+00  8.17971301e-05
4.10486026e+00  8.05936853e-05
4.11111111e+00  7.99915505e-05
4.12126039e+00  7.89390701e-05
4.12962963e+00  7.80839700e-05
4.13648402e+00  7.73184247e-05
4.14814815e+00  7.60362196e-05
4.15065506e+00  7.57310517e-05
4.16347526e+00  7.41762680e-05
4.16666667e+00  7.37916963e-05
4.17503966e+00  7.26534045e-05
4.18518519e+00  7.13027212e-05
4.18612432e+00  7.11618060e-05
4.19605005e+00  6.97008304e-05
4.20370370e+00  6.86747886e-05
4.20688978e+00  6.82698491e-05
4.21889562e+00  6.68682464e-05
4.22222222e+00  6.65088146e-05
4.23232320e+00  6.54954190e-05
4.24074074e+00  6.47170809e-05
4.24741485e+00  6.41507763e-05
4.25925926e+00  6.32052163e-05
4.26437269e+00  6.28337395e-05
4.27777778e+00  6.19006814e-05
4.28343811e+00  6.15437419e-05
4.29629630e+00  6.07543476e-05
4.30482105e+00  6.02802284e-05
4.31481481e+00  5.97315032e-05
4.32859790e+00  5.90426552e-05
4.33333333e+00  5.88061733e-05
4.35185185e+00  5.79496543e-05
4.35464698e+00  5.78304899e-05
4.37037037e+00  5.71501036e-05
4.38386750e+00  5.66432107e-05
4.38888889e+00  5.64505884e-05
4.40740741e+00  5.58613619e-05
4.42377591e+00  5.54803067e-05
4.42592593e+00  5.54282214e-05
4.44444444e+00  5.51585690e-05
4.46296296e+00  5.51015156e-05
4.48148148e+00  5.52901645e-05
4.48896249e+00  5.54803067e-05
4.50000000e+00  5.57539981e-05
4.51851852e+00  5.63944692e-05
4.52525001e+00  5.66432107e-05
4.53703704e+00  5.70735818e-05
4.55555556e+00  5.78064821e-05
4.55613496e+00  5.78304899e-05
4.57407407e+00  5.85674053e-05
4.58482772e+00  5.90426552e-05
4.59259259e+00  5.93833889e-05
4.61111111e+00  6.02518654e-05
4.61169153e+00  6.02802284e-05
4.62962963e+00  6.11532781e-05
4.63721856e+00  6.15437419e-05
4.64814815e+00  6.21057232e-05
4.66202665e+00  6.28337395e-05
4.66666667e+00  6.30781577e-05
4.68518519e+00  6.40545099e-05
4.68704821e+00  6.41507763e-05
4.70370370e+00  6.50193641e-05
4.71287994e+00  6.54954190e-05
4.72222222e+00  6.59856274e-05
4.73920783e+00  6.68682464e-05
4.74074074e+00  6.69489902e-05
4.75925926e+00  6.78788491e-05
4.76732483e+00  6.82698491e-05
4.77777778e+00  6.87859891e-05
4.79629630e+00  6.96660197e-05
4.79711515e+00  6.97008304e-05
4.81481481e+00  7.04712938e-05
4.83181848e+00  7.11618060e-05
4.83333333e+00  7.12249924e-05
4.85185185e+00  7.18592640e-05
4.87037037e+00  7.23743586e-05
4.88147193e+00  7.26534045e-05
4.88888889e+00  7.28376454e-05
4.90740741e+00  7.34163621e-05
4.92592593e+00  7.41400562e-05
4.92671344e+00  7.41762680e-05
4.94444444e+00  7.49939154e-05
4.95763946e+00  7.57310517e-05
4.96296296e+00  7.60301846e-05
4.98148148e+00  7.73025641e-05
4.98167625e+00  7.73184247e-05
5.00000000e+00  7.88404039e-05
5.00109657e+00  7.89390701e-05
5.01851852e+00  8.05445431e-05
5.01905523e+00  8.05936853e-05
5.03703704e+00  8.22794629e-05
5.03707482e+00  8.22829823e-05
5.05518889e+00  8.40076881e-05
5.05555556e+00  8.40434225e-05
5.07337726e+00  8.57685449e-05
5.07407407e+00  8.58375709e-05
5.09164534e+00  8.75663104e-05
5.09259259e+00  8.76616481e-05
5.11000128e+00  8.94017583e-05
5.11111111e+00  8.95152012e-05
5.12844769e+00  9.12756784e-05
5.12962963e+00  9.13986150e-05
5.14686180e+00  9.31888770e-05
5.14814815e+00  9.33260901e-05
5.16519957e+00  9.51421776e-05
5.16666667e+00  9.53025927e-05
5.18348907e+00  9.71364207e-05
5.18518519e+00  9.73211992e-05
5.20300600e+00  9.91724644e-05
5.20370370e+00  9.92417216e-05
5.22222222e+00  1.00981182e-04
5.22524636e+00  1.01251185e-04
5.24074074e+00  1.02572454e-04
5.25056229e+00  1.03373477e-04
5.25925926e+00  1.04054556e-04
5.27777778e+00  1.05448222e-04
5.27906604e+00  1.05540253e-04
5.29629630e+00  1.06720416e-04
5.31191336e+00  1.07752447e-04
5.31481481e+00  1.07935716e-04
5.33333333e+00  1.09042909e-04
5.35016809e+00  1.10011010e-04
5.35185185e+00  1.10103120e-04
5.37037037e+00  1.11055906e-04
5.38888889e+00  1.11966837e-04
5.39644688e+00  1.12316913e-04
5.40740741e+00  1.12796802e-04
5.42592593e+00  1.13559014e-04
5.44444444e+00  1.14276998e-04
5.45536311e+00  1.14671150e-04
5.46296296e+00  1.14928848e-04
5.48148148e+00  1.15508067e-04
5.50000000e+00  1.16042618e-04
5.51851852e+00  1.16531648e-04
5.53703704e+00  1.16974467e-04
5.54174951e+00  1.17074733e-04
5.55555556e+00  1.17349778e-04
5.57407407e+00  1.17673373e-04
5.59259259e+00  1.17952316e-04
5.61111111e+00  1.18186890e-04
5.62962963e+00  1.18377479e-04
5.64814815e+00  1.18524571e-04
5.66666667e+00  1.18628753e-04
5.68518519e+00  1.18690711e-04
5.70370370e+00  1.18711227e-04
5.72222222e+00  1.18691169e-04
5.74074074e+00  1.18631351e-04
5.75925926e+00  1.18532772e-04
5.77777778e+00  1.18396621e-04
5.79629630e+00  1.18224185e-04
5.81481481e+00  1.18016840e-04
5.83333333e+00  1.17776046e-04
5.85185185e+00  1.17503329e-04
5.87037037e+00  1.17200282e-04
5.87731468e+00  1.17074733e-04
5.88888889e+00  1.16851191e-04
5.90740741e+00  1.16462218e-04
5.92592593e+00  1.16045780e-04
5.94444444e+00  1.15603769e-04
5.96296296e+00  1.15138090e-04
5.98068783e+00  1.14671150e-04
5.98148148e+00  1.14648957e-04
6.00000000e+00  1.14099599e-04
6.01851852e+00  1.13530769e-04
6.03703704e+00  1.12944510e-04
6.05555556e+00  1.12342837e-04
6.05631761e+00  1.12316913e-04
6.07407407e+00  1.11679670e-04
6.09259259e+00  1.11001924e-04
6.11111111e+00  1.10313757e-04
6.11903336e+00  1.10011010e-04
6.12962963e+00  1.09585592e-04
6.14814815e+00  1.08826117e-04
6.16666667e+00  1.08061591e-04
6.17398891e+00  1.07752447e-04
6.18518519e+00  1.07257848e-04
6.20370370e+00  1.06428381e-04
6.22222222e+00  1.05599407e-04
6.22350711e+00  1.05540253e-04
6.24074074e+00  1.04713413e-04
6.25925926e+00  1.03827149e-04
6.26864220e+00  1.03373477e-04
6.27777778e+00  1.02914542e-04
6.29629630e+00  1.01975746e-04
6.31062278e+00  1.01251185e-04
6.31481481e+00  1.01031564e-04
6.33333333e+00  1.00045636e-04
6.34989900e+00  9.91724644e-05
6.35185185e+00  9.90661495e-05
6.37037037e+00  9.80390288e-05
6.38685499e+00  9.71364207e-05
6.38888889e+00  9.70217312e-05
6.40740741e+00  9.59597838e-05
6.42182502e+00  9.51421776e-05
6.42592593e+00  9.49033597e-05
6.44444444e+00  9.38132594e-05
6.45510449e+00  9.31888770e-05
6.46296296e+00  9.27175234e-05
6.48148148e+00  9.16061303e-05
6.48695761e+00  9.12756784e-05
6.50000000e+00  9.04719467e-05
6.51756423e+00  8.94017583e-05
6.51851852e+00  8.93424943e-05
6.53703704e+00  8.81753710e-05
6.54677422e+00  8.75663104e-05
6.55555556e+00  8.70079643e-05
6.57407407e+00  8.58373253e-05
6.57514748e+00  8.57685449e-05
6.59259259e+00  8.46352424e-05
6.60232237e+00  8.40076881e-05
6.61111111e+00  8.34340373e-05
6.62885349e+00  8.22829823e-05
6.62962963e+00  8.22321188e-05
6.64814815e+00  8.10033693e-05
6.65433842e+00  8.05936853e-05
6.66666667e+00  7.97715755e-05
6.67919501e+00  7.89390701e-05
6.68518519e+00  7.85387016e-05
6.70348808e+00  7.73184247e-05
6.70370370e+00  7.73039903e-05
6.72222222e+00  7.60487525e-05
6.72691157e+00  7.57310517e-05
6.74074074e+00  7.47925541e-05
6.74982290e+00  7.41762680e-05
6.75925926e+00  7.35359367e-05
6.77225372e+00  7.26534045e-05
6.77777778e+00  7.22788417e-05
6.79422248e+00  7.11618060e-05
6.79629630e+00  7.10213938e-05
6.81481481e+00  6.97607110e-05
6.81568661e+00  6.97008304e-05
6.83333333e+00  6.84980144e-05
6.83668494e+00  6.82698491e-05
6.85185185e+00  6.72484564e-05
6.85750834e+00  6.68682464e-05
6.87037037e+00  6.60133655e-05
6.87818065e+00  6.54954190e-05
6.88888889e+00  6.47934875e-05
6.89871971e+00  6.41507763e-05
6.90740741e+00  6.35895382e-05
6.91914291e+00  6.28337395e-05
6.92592593e+00  6.24022010e-05
6.93946732e+00  6.15437419e-05
6.94444444e+00  6.12321246e-05
6.95970976e+00  6.02802284e-05
6.96296296e+00  6.00799223e-05
6.97988693e+00  5.90426552e-05
6.98148148e+00  5.89461708e-05
7.00000000e+00  5.78313661e-05
7.00001457e+00  5.78304899e-05
7.01851852e+00  5.67317290e-05
7.02001908e+00  5.66432107e-05
7.03703704e+00  5.56522716e-05
7.04001192e+00  5.54803067e-05
7.05555556e+00  5.45933804e-05
7.06000949e+00  5.43412775e-05
7.07407407e+00  5.35554097e-05
7.08002866e+00  5.32256330e-05
7.09259259e+00  5.25386831e-05
7.10008691e+00  5.21328930e-05
7.11111111e+00  5.15434950e-05
7.12020248e+00  5.10625874e-05
7.12962963e+00  5.05701125e-05
7.14039457e+00  5.00142555e-05
7.14814815e+00  4.96187778e-05
7.16068355e+00  4.89874461e-05
7.16666667e+00  4.86897100e-05
7.18109114e+00  4.79817176e-05
7.18518519e+00  4.77831078e-05
7.20164072e+00  4.69966369e-05
7.20370370e+00  4.68991520e-05
7.22222222e+00  4.60377155e-05
7.22235123e+00  4.60317803e-05
7.24074074e+00  4.51945162e-05
7.24315316e+00  4.50867325e-05
7.25925926e+00  4.43742684e-05
7.26417728e+00  4.41610869e-05
7.27777778e+00  4.35770865e-05
7.28545725e+00  4.32544451e-05
7.29629630e+00  4.28030831e-05
7.30703068e+00  4.23664169e-05
7.31481481e+00  4.20523717e-05
7.32893987e+00  4.14966203e-05
7.33333333e+00  4.13250705e-05
7.35123264e+00  4.06446809e-05
7.35185185e+00  4.06213056e-05
7.37037037e+00  3.99350874e-05
7.37383863e+00  3.98102320e-05
7.38888889e+00  3.92713113e-05
7.39692271e+00  3.89929147e-05
7.40740741e+00  3.86312226e-05
7.42058148e+00  3.81923772e-05
7.42592593e+00  3.80149943e-05
7.44444444e+00  3.74221461e-05
7.44488872e+00  3.74082750e-05
7.46296296e+00  3.68449254e-05
7.46981276e+00  3.66402706e-05
7.48148148e+00  3.62918869e-05
7.49563153e+00  3.58880337e-05
7.50000000e+00  3.57633141e-05
7.51851852e+00  3.52482056e-05
7.52204894e+00  3.51512404e-05
7.53703704e+00  3.47391594e-05
7.54857180e+00  3.44295737e-05
7.55555556e+00  3.42419265e-05
7.57407407e+00  3.37548390e-05
7.57530422e+00  3.37227231e-05
7.59259259e+00  3.32707498e-05
7.60202267e+00  3.30303844e-05
7.61111111e+00  3.27983826e-05
7.62904353e+00  3.23522596e-05
7.62962963e+00  3.23376553e-05
7.64814815e+00  3.18790888e-05
7.65606010e+00  3.16880569e-05
7.66666667e+00  3.14314618e-05
7.68340056e+00  3.10374906e-05
7.68518519e+00  3.09953855e-05
7.70370370e+00  3.05627732e-05
7.71082746e+00  3.04002806e-05
7.72222222e+00  3.01397069e-05
7.73858415e+00  2.97761527e-05
7.74074074e+00  2.97281036e-05
7.75925926e+00  2.93202157e-05
7.76648990e+00  2.91648384e-05
7.77777778e+00  2.89214967e-05
7.79477525e+00  2.85660745e-05
7.79629630e+00  2.85341598e-05
7.81481481e+00  2.81497141e-05
7.82324258e+00  2.79796035e-05
7.83333333e+00  2.77751146e-05
7.85185185e+00  2.74115124e-05
7.85217762e+00  2.74051729e-05
7.87037037e+00  2.70495157e-05
7.88132143e+00  2.68425356e-05
7.88888889e+00  2.66988124e-05
7.90740741e+00  2.63561365e-05
7.91096460e+00  2.62914494e-05
7.92592593e+00  2.60178782e-05
7.94101727e+00  2.57516772e-05
7.94444444e+00  2.56908718e-05
7.96296296e+00  2.53678324e-05
7.97151633e+00  2.52229867e-05
7.98148148e+00  2.50530947e-05
8.00000000e+00  2.47464734e-05
8.00252128e+00  2.47051504e-05
8.01851852e+00  2.44399655e-05
8.03357282e+00  2.41979454e-05
8.03703704e+00  2.41415694e-05
8.05555556e+00  2.38432974e-05
8.06457968e+00  2.37011535e-05
8.07407407e+00  2.35495701e-05
8.09259259e+00  2.32603597e-05
8.09555047e+00  2.32145610e-05
8.11111111e+00  2.29700628e-05
8.12628542e+00  2.27379583e-05
8.12962963e+00  2.26860162e-05
8.14814815e+00  2.24006463e-05
8.15671000e+00  2.22711404e-05
8.16666667e+00  2.21180564e-05
8.18518519e+00  2.18390539e-05
8.18686062e+00  2.18139065e-05
8.20370370e+00  2.15566974e-05
8.21646308e+00  2.13660598e-05
8.22222222e+00  2.12784697e-05
8.24074074e+00  2.09997399e-05
8.24558839e+00  2.09274074e-05
8.25925926e+00  2.07195918e-05
8.27411575e+00  2.04977608e-05
8.27777778e+00  2.04420280e-05
8.29629630e+00  2.01615758e-05
8.30193412e+00  2.00769349e-05
8.31481481e+00  1.98796771e-05
8.32904030e+00  1.96647488e-05
8.33333333e+00  1.95985533e-05
8.35185185e+00  1.93143305e-05
8.35533552e+00  1.92610249e-05
8.37037037e+00  1.90260457e-05
8.38072651e+00  1.88655897e-05
8.38888889e+00  1.87363420e-05
8.40528980e+00  1.84782728e-05
8.40740741e+00  1.84445921e-05
8.42592593e+00  1.81525988e-05
8.42938220e+00  1.80989078e-05
8.44444444e+00  1.78684932e-05
8.45386287e+00  1.77273312e-05
8.46296296e+00  1.75928913e-05
8.47882636e+00  1.73633831e-05
8.48148148e+00  1.73254837e-05
8.50000000e+00  1.70643074e-05
8.50413453e+00  1.70069071e-05
8.51851852e+00  1.68096202e-05
8.52983765e+00  1.66577496e-05
8.53703704e+00  1.65622368e-05
8.55555556e+00  1.63217467e-05
8.55601977e+00  1.63157605e-05
8.57407407e+00  1.60852625e-05
8.58244715e+00  1.59807925e-05
8.59259259e+00  1.58553692e-05
8.60937266e+00  1.56527015e-05
8.61111111e+00  1.56318811e-05
8.62962963e+00  1.54120485e-05
8.63656659e+00  1.53313463e-05
8.64814815e+00  1.51975898e-05
8.66420231e+00  1.50165887e-05
8.66666667e+00  1.49889868e-05
8.68518519e+00  1.47836148e-05
8.69211068e+00  1.47082931e-05
8.70370370e+00  1.45829012e-05
8.72043731e+00  1.44063270e-05
8.72222222e+00  1.43875838e-05
8.74074074e+00  1.41946932e-05
8.74899374e+00  1.41105603e-05
8.75925926e+00  1.40063160e-05
8.77777778e+00  1.38228743e-05
8.77798155e+00  1.38208658e-05
8.79629630e+00  1.36408733e-05
8.80712668e+00  1.35371188e-05
8.81481481e+00  1.34636407e-05
